timestamp,asset,spot_price,source,age_ms
2026-05-29T12:15:24.096624+00:00,BTC,73211.57,coinbase,
2026-05-29T12:15:24.096624+00:00,ETH,1996.835,coinbase,
2026-05-29T12:15:24.096624+00:00,SOL,81.545,coinbase,
2026-05-29T12:15:24.096624+00:00,XRP,1.30595,coinbase,
2026-05-29T12:15:24.096624+00:00,DOGE,0.0987,coinbase,
2026-05-29T12:15:39.125254+00:00,BTC,73230.535,coinbase,
2026-05-29T12:15:39.125254+00:00,ETH,1998.36,coinbase,
2026-05-29T12:15:39.125254+00:00,SOL,81.535,coinbase,
2026-05-29T12:15:39.125254+00:00,XRP,1.30595,coinbase,
2026-05-29T12:15:39.125254+00:00,DOGE,0.098765,coinbase,
2026-05-29T12:15:54.170832+00:00,BTC,73251.535,coinbase,
2026-05-29T12:15:54.170832+00:00,ETH,1998.955,coinbase,
2026-05-29T12:15:54.170832+00:00,SOL,81.55,coinbase,
2026-05-29T12:15:54.170832+00:00,XRP,1.30705,coinbase,
2026-05-29T12:15:54.170832+00:00,DOGE,0.0988,coinbase,
2026-05-29T12:16:09.387699+00:00,BTC,73280.045,coinbase,
2026-05-29T12:16:09.387699+00:00,ETH,1999.615,coinbase,
2026-05-29T12:16:09.387699+00:00,SOL,81.575,coinbase,
2026-05-29T12:16:09.387699+00:00,XRP,1.30705,coinbase,
2026-05-29T12:16:09.387699+00:00,DOGE,0.09884,coinbase,
2026-05-29T12:16:24.410928+00:00,BTC,73297.015,coinbase,
2026-05-29T12:16:24.410928+00:00,ETH,2000.135,coinbase,
2026-05-29T12:16:24.410928+00:00,SOL,81.595,coinbase,
2026-05-29T12:16:24.410928+00:00,XRP,1.30775,coinbase,
2026-05-29T12:16:24.410928+00:00,DOGE,0.09888,coinbase,
2026-05-29T12:16:39.397836+00:00,BTC,73297.015,coinbase,
2026-05-29T12:16:39.397836+00:00,ETH,2000.59,coinbase,
2026-05-29T12:16:39.397836+00:00,SOL,81.605,coinbase,
2026-05-29T12:16:39.397836+00:00,XRP,1.30805,coinbase,
2026-05-29T12:16:39.397836+00:00,DOGE,0.0989,coinbase,
2026-05-29T12:16:54.399236+00:00,BTC,73283.995,coinbase,
2026-05-29T12:16:54.399236+00:00,ETH,2000.215,coinbase,
2026-05-29T12:16:54.399236+00:00,SOL,81.605,coinbase,
2026-05-29T12:16:54.399236+00:00,XRP,1.30745,coinbase,
2026-05-29T12:16:54.399236+00:00,DOGE,0.098905,coinbase,
2026-05-29T12:17:09.415696+00:00,BTC,73287.295,coinbase,
