timestamp,asset,ticker,bid_cents,ask_cents,spread_cents,mid_cents,depth_yes,depth_no,volume_24h,open_interest,seconds_to_expiry,book_initialized,liquidity
2026-05-29T23:17:30.737067+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:30.737067+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:30.737067+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:30.737067+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:30.737067+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:45.758032+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:45.758032+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:45.758032+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:45.758032+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:17:45.758032+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:00.770505+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:00.770505+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:00.770505+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:00.770505+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:00.770505+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:15.854794+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:15.854794+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:15.854794+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:15.854794+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:15.854794+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:30.854837+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:30.854837+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:30.854837+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:30.854837+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:30.854837+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:45.876271+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:45.876271+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:45.876271+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:45.876271+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:18:45.876271+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:00.905205+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:00.905205+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:00.905205+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:00.905205+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:00.905205+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:16.122141+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:16.122141+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:16.122141+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:16.122141+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:16.122141+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:31.180233+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:31.180233+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:31.180233+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:31.180233+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:31.180233+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:46.186341+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:46.186341+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:46.186341+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:46.186341+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:19:46.186341+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:01.199133+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:01.199133+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:01.199133+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:01.199133+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:01.199133+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:16.582573+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:16.582573+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:16.582573+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:16.582573+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:16.582573+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:31.598378+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:31.598378+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:31.598378+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:31.598378+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:31.598378+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:46.614477+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:46.614477+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:46.614477+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:46.614477+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:20:46.614477+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:01.628009+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:01.628009+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:01.628009+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:01.628009+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:01.628009+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:16.647734+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:16.647734+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:16.647734+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:16.647734+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:16.647734+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:31.647587+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:31.647587+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:31.647587+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:31.647587+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:31.647587+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:46.662358+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:46.662358+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:46.662358+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:46.662358+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:21:46.662358+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:01.810092+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:01.810092+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:01.810092+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:01.810092+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:01.810092+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:16.844133+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:16.844133+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:16.844133+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:16.844133+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T23:22:16.844133+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
