timestamp,asset,spot_price,source,age_ms
2026-05-29T12:56:07.214933+00:00,BTC,73219.915,coinbase,
2026-05-29T12:56:07.214933+00:00,ETH,1997.905,coinbase,
2026-05-29T12:56:07.214933+00:00,SOL,81.425,coinbase,
2026-05-29T12:56:07.214933+00:00,XRP,1.30375,coinbase,
2026-05-29T12:56:07.214933+00:00,DOGE,0.09865,coinbase,
2026-05-29T12:56:22.251127+00:00,BTC,73194.405,coinbase,
2026-05-29T12:56:22.251127+00:00,ETH,1997.515,coinbase,
2026-05-29T12:56:22.251127+00:00,SOL,81.395,coinbase,
2026-05-29T12:56:22.251127+00:00,XRP,1.30335,coinbase,
2026-05-29T12:56:22.251127+00:00,DOGE,0.09857,coinbase,
2026-05-29T12:56:37.263635+00:00,BTC,73184.995,coinbase,
2026-05-29T12:56:37.263635+00:00,ETH,1997.31,coinbase,
2026-05-29T12:56:37.263635+00:00,SOL,81.395,coinbase,
2026-05-29T12:56:37.263635+00:00,XRP,1.30355,coinbase,
2026-05-29T12:56:37.263635+00:00,DOGE,0.09857,coinbase,
2026-05-29T12:56:52.284162+00:00,BTC,73179.275,coinbase,
2026-05-29T12:56:52.284162+00:00,ETH,1996.87,coinbase,
2026-05-29T12:56:52.284162+00:00,SOL,81.385,coinbase,
2026-05-29T12:56:52.284162+00:00,XRP,1.30355,coinbase,
2026-05-29T12:56:52.284162+00:00,DOGE,0.09857,coinbase,
2026-05-29T12:57:07.281051+00:00,BTC,73174.565,coinbase,
2026-05-29T12:57:07.281051+00:00,ETH,1996.775,coinbase,
2026-05-29T12:57:07.281051+00:00,SOL,81.385,coinbase,
2026-05-29T12:57:07.281051+00:00,XRP,1.30345,coinbase,
2026-05-29T12:57:07.281051+00:00,DOGE,0.09857,coinbase,
2026-05-29T12:57:22.289452+00:00,BTC,73183.985,coinbase,
2026-05-29T12:57:22.289452+00:00,ETH,1997.095,coinbase,
2026-05-29T12:57:22.289452+00:00,SOL,81.385,coinbase,
2026-05-29T12:57:22.289452+00:00,XRP,1.30335,coinbase,
2026-05-29T12:57:22.289452+00:00,DOGE,0.098565,coinbase,
2026-05-29T12:57:37.289073+00:00,BTC,73182.305,coinbase,
2026-05-29T12:57:37.289073+00:00,ETH,1996.765,coinbase,
2026-05-29T12:57:37.289073+00:00,SOL,81.385,coinbase,
2026-05-29T12:57:37.289073+00:00,XRP,1.30315,coinbase,
2026-05-29T12:57:37.289073+00:00,DOGE,0.098555,coinbase,
2026-05-29T12:57:52.311390+00:00,BTC,73183.155,coinbase,
2026-05-29T12:57:52.311390+00:00,ETH,1996.885,coinbase,
2026-05-29T12:57:52.311390+00:00,SOL,81.385,coinbase,
2026-05-29T12:57:52.311390+00:00,XRP,1.30315,coinbase,
2026-05-29T12:57:52.311390+00:00,DOGE,0.098545,coinbase,
2026-05-29T12:58:07.327540+00:00,BTC,73185.105,coinbase,
2026-05-29T12:58:07.327540+00:00,ETH,1997.285,coinbase,
2026-05-29T12:58:07.327540+00:00,SOL,81.395,coinbase,
2026-05-29T12:58:07.327540+00:00,XRP,1.30365,coinbase,
2026-05-29T12:58:07.327540+00:00,DOGE,0.09856,coinbase,
2026-05-29T12:58:22.345160+00:00,BTC,73186.925,coinbase,
2026-05-29T12:58:22.345160+00:00,ETH,1996.845,coinbase,
2026-05-29T12:58:22.345160+00:00,SOL,81.385,coinbase,
2026-05-29T12:58:22.345160+00:00,XRP,1.30305,coinbase,
2026-05-29T12:58:22.345160+00:00,DOGE,0.098535,coinbase,
2026-05-29T12:58:37.368665+00:00,BTC,73188.405,coinbase,
2026-05-29T12:58:37.368665+00:00,ETH,1996.845,coinbase,
2026-05-29T12:58:37.368665+00:00,SOL,81.375,coinbase,
2026-05-29T12:58:37.368665+00:00,XRP,1.30285,coinbase,
2026-05-29T12:58:37.368665+00:00,DOGE,0.098495,coinbase,
2026-05-29T12:58:52.378994+00:00,BTC,73188.935,coinbase,
2026-05-29T12:58:52.378994+00:00,ETH,1997.105,coinbase,
2026-05-29T12:58:52.378994+00:00,SOL,81.405,coinbase,
2026-05-29T12:58:52.378994+00:00,XRP,1.30345,coinbase,
2026-05-29T12:58:52.378994+00:00,DOGE,0.098545,coinbase,
2026-05-29T12:59:07.403081+00:00,BTC,73180.645,coinbase,
2026-05-29T12:59:07.403081+00:00,ETH,1996.905,coinbase,
2026-05-29T12:59:07.403081+00:00,SOL,81.385,coinbase,
2026-05-29T12:59:07.403081+00:00,XRP,1.30315,coinbase,
2026-05-29T12:59:07.403081+00:00,DOGE,0.098545,coinbase,
2026-05-29T12:59:22.411421+00:00,BTC,73180.085,coinbase,
2026-05-29T12:59:22.411421+00:00,ETH,1996.82,coinbase,
2026-05-29T12:59:22.411421+00:00,SOL,81.395,coinbase,
2026-05-29T12:59:22.411421+00:00,XRP,1.30315,coinbase,
2026-05-29T12:59:22.411421+00:00,DOGE,0.098545,coinbase,
2026-05-29T12:59:37.413638+00:00,BTC,73183.065,coinbase,
2026-05-29T12:59:37.413638+00:00,ETH,1997.175,coinbase,
2026-05-29T12:59:37.413638+00:00,SOL,81.395,coinbase,
2026-05-29T12:59:37.413638+00:00,XRP,1.30315,coinbase,
2026-05-29T12:59:37.413638+00:00,DOGE,0.09853,coinbase,
2026-05-29T12:59:52.394606+00:00,BTC,73183.065,coinbase,
2026-05-29T12:59:52.394606+00:00,ETH,1996.945,coinbase,
2026-05-29T12:59:52.394606+00:00,SOL,81.395,coinbase,
2026-05-29T12:59:52.394606+00:00,XRP,1.30285,coinbase,
2026-05-29T12:59:52.394606+00:00,DOGE,0.09853,coinbase,
2026-05-29T13:00:07.404946+00:00,BTC,73179.245,coinbase,
2026-05-29T13:00:07.404946+00:00,ETH,1996.905,coinbase,
2026-05-29T13:00:07.404946+00:00,SOL,81.385,coinbase,
2026-05-29T13:00:07.404946+00:00,XRP,1.30285,coinbase,
2026-05-29T13:00:07.404946+00:00,DOGE,0.09852,coinbase,
2026-05-29T13:00:22.437784+00:00,BTC,73183.285,coinbase,
2026-05-29T13:00:22.437784+00:00,ETH,1996.385,coinbase,
2026-05-29T13:00:22.437784+00:00,SOL,81.355,coinbase,
2026-05-29T13:00:22.437784+00:00,XRP,1.30325,coinbase,
2026-05-29T13:00:22.437784+00:00,DOGE,0.09849,coinbase,
2026-05-29T13:00:37.457098+00:00,BTC,73170.375,coinbase,
2026-05-29T13:00:37.457098+00:00,ETH,1995.945,coinbase,
2026-05-29T13:00:37.457098+00:00,SOL,81.345,coinbase,
2026-05-29T13:00:37.457098+00:00,XRP,1.30325,coinbase,
2026-05-29T13:00:37.457098+00:00,DOGE,0.09849,coinbase,
2026-05-29T13:00:52.496759+00:00,BTC,73165.465,coinbase,
2026-05-29T13:00:52.496759+00:00,ETH,1995.975,coinbase,
2026-05-29T13:00:52.496759+00:00,SOL,81.345,coinbase,
2026-05-29T13:00:52.496759+00:00,XRP,1.3024,coinbase,
2026-05-29T13:00:52.496759+00:00,DOGE,0.09845,coinbase,
2026-05-29T13:01:07.536755+00:00,BTC,73162.005,coinbase,
2026-05-29T13:01:07.536755+00:00,ETH,1995.91,coinbase,
2026-05-29T13:01:07.536755+00:00,SOL,81.325,coinbase,
2026-05-29T13:01:07.536755+00:00,XRP,1.30215,coinbase,
2026-05-29T13:01:07.536755+00:00,DOGE,0.09839,coinbase,
2026-05-29T13:01:22.542090+00:00,BTC,73166.335,coinbase,
2026-05-29T13:01:22.542090+00:00,ETH,1995.995,coinbase,
2026-05-29T13:01:22.542090+00:00,SOL,81.33,coinbase,
2026-05-29T13:01:22.542090+00:00,XRP,1.30205,coinbase,
