timestamp,asset,spot_price,source,age_ms
2026-05-29T22:32:56.657338+00:00,BTC,73448.205,coinbase,
2026-05-29T22:32:56.657338+00:00,ETH,2013.335,coinbase,
2026-05-29T22:32:56.657338+00:00,SOL,81.825,coinbase,
2026-05-29T22:32:56.657338+00:00,XRP,1.31895,coinbase,
2026-05-29T22:32:56.657338+00:00,DOGE,0.09977,coinbase,
2026-05-29T22:33:11.652111+00:00,BTC,73438.355,coinbase,
2026-05-29T22:33:11.652111+00:00,ETH,2013.115,coinbase,
2026-05-29T22:33:11.652111+00:00,SOL,81.815,coinbase,
2026-05-29T22:33:11.652111+00:00,XRP,1.31885,coinbase,
2026-05-29T22:33:11.652111+00:00,DOGE,0.099775,coinbase,
2026-05-29T22:33:26.667069+00:00,BTC,73448.015,coinbase,
2026-05-29T22:33:26.667069+00:00,ETH,2013.015,coinbase,
2026-05-29T22:33:26.667069+00:00,SOL,81.835,coinbase,
2026-05-29T22:33:26.667069+00:00,XRP,1.31895,coinbase,
2026-05-29T22:33:26.667069+00:00,DOGE,0.099775,coinbase,
2026-05-29T22:33:41.658568+00:00,BTC,73452.005,coinbase,
2026-05-29T22:33:41.658568+00:00,ETH,2013.015,coinbase,
2026-05-29T22:33:41.658568+00:00,SOL,81.835,coinbase,
2026-05-29T22:33:41.658568+00:00,XRP,1.31895,coinbase,
2026-05-29T22:33:41.658568+00:00,DOGE,0.099775,coinbase,
2026-05-29T22:33:56.678597+00:00,BTC,73435.015,coinbase,
2026-05-29T22:33:56.678597+00:00,ETH,2012.215,coinbase,
2026-05-29T22:33:56.678597+00:00,SOL,81.845,coinbase,
2026-05-29T22:33:56.678597+00:00,XRP,1.31865,coinbase,
2026-05-29T22:33:56.678597+00:00,DOGE,0.099755,coinbase,
2026-05-29T22:34:11.686563+00:00,BTC,73428.905,coinbase,
2026-05-29T22:34:11.686563+00:00,ETH,2011.925,coinbase,
2026-05-29T22:34:11.686563+00:00,SOL,81.815,coinbase,
2026-05-29T22:34:11.686563+00:00,XRP,1.31855,coinbase,
2026-05-29T22:34:11.686563+00:00,DOGE,0.09974,coinbase,
2026-05-29T22:34:26.725771+00:00,BTC,73431.41,coinbase,
2026-05-29T22:34:26.725771+00:00,ETH,2011.935,coinbase,
2026-05-29T22:34:26.725771+00:00,SOL,81.85,coinbase,
2026-05-29T22:34:26.725771+00:00,XRP,1.31855,coinbase,
2026-05-29T22:34:26.725771+00:00,DOGE,0.09972,coinbase,
2026-05-29T22:34:41.743873+00:00,BTC,73433.435,coinbase,
2026-05-29T22:34:41.743873+00:00,ETH,2011.705,coinbase,
2026-05-29T22:34:41.743873+00:00,SOL,81.89,coinbase,
2026-05-29T22:34:41.743873+00:00,XRP,1.31875,coinbase,
2026-05-29T22:34:41.743873+00:00,DOGE,0.099735,coinbase,
2026-05-29T22:34:56.764381+00:00,BTC,73436.785,coinbase,
2026-05-29T22:34:56.764381+00:00,ETH,2011.705,coinbase,
2026-05-29T22:34:56.764381+00:00,SOL,81.875,coinbase,
2026-05-29T22:34:56.764381+00:00,XRP,1.31875,coinbase,
2026-05-29T22:34:56.764381+00:00,DOGE,0.09974,coinbase,
2026-05-29T22:35:11.787011+00:00,BTC,73408.175,coinbase,
2026-05-29T22:35:11.787011+00:00,ETH,2011.745,coinbase,
2026-05-29T22:35:11.787011+00:00,SOL,81.835,coinbase,
2026-05-29T22:35:11.787011+00:00,XRP,1.31855,coinbase,
2026-05-29T22:35:11.787011+00:00,DOGE,0.09971,coinbase,
