timestamp,asset,spot_price,source,age_ms
2026-05-30T00:42:27.491316+00:00,BTC,73396.015,coinbase,
2026-05-30T00:42:27.491316+00:00,ETH,2011.205,coinbase,
2026-05-30T00:42:27.491316+00:00,SOL,82.085,coinbase,
2026-05-30T00:42:27.491316+00:00,XRP,1.33125,coinbase,
2026-05-30T00:42:27.491316+00:00,DOGE,0.09983,coinbase,
2026-05-30T00:42:42.531260+00:00,BTC,73404.465,coinbase,
2026-05-30T00:42:42.531260+00:00,ETH,2011.415,coinbase,
2026-05-30T00:42:42.531260+00:00,SOL,82.095,coinbase,
2026-05-30T00:42:42.531260+00:00,XRP,1.33225,coinbase,
2026-05-30T00:42:42.531260+00:00,DOGE,0.09985,coinbase,
