timestamp,asset,ticker,bid_cents,ask_cents,spread_cents,mid_cents,depth_yes,depth_no,volume_24h,open_interest,seconds_to_expiry,book_initialized,liquidity
2026-05-29T12:13:57.701212+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:13:57.701212+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:13:57.701212+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:13:57.701212+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:13:57.701212+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:09.077522+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:09.077522+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:09.077522+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:09.077522+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:09.077522+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:24.096624+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:24.096624+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:24.096624+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:24.096624+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:24.096624+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:39.125254+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:39.125254+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:39.125254+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:39.125254+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:39.125254+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:54.170832+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:54.170832+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:54.170832+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:54.170832+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:15:54.170832+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:09.387699+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:09.387699+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:09.387699+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:09.387699+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:09.387699+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:24.410928+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:24.410928+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:24.410928+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:24.410928+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:24.410928+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:39.397836+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:39.397836+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:39.397836+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:39.397836+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:39.397836+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:54.399236+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:54.399236+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:54.399236+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:54.399236+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:16:54.399236+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:09.415696+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:09.415696+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:09.415696+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:09.415696+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:09.415696+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:24.436715+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:24.436715+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:24.436715+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:24.436715+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:24.436715+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:39.460380+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:39.460380+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:39.460380+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:39.460380+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:39.460380+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:54.476127+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:54.476127+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:54.476127+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T12:17:54.476127+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
