timestamp,asset,spot_price,source,age_ms
2026-05-30T00:01:10.771293+00:00,BTC,73382.635,coinbase,
2026-05-30T00:01:10.771293+00:00,ETH,2011.805,coinbase,
2026-05-30T00:01:10.771293+00:00,SOL,81.955,coinbase,
2026-05-30T00:01:10.771293+00:00,XRP,1.32835,coinbase,
2026-05-30T00:01:10.771293+00:00,DOGE,0.09957,coinbase,
2026-05-30T00:01:25.826834+00:00,BTC,73372.395,coinbase,
2026-05-30T00:01:25.826834+00:00,ETH,2011.805,coinbase,
2026-05-30T00:01:25.826834+00:00,SOL,81.945,coinbase,
2026-05-30T00:01:25.826834+00:00,XRP,1.32815,coinbase,
2026-05-30T00:01:25.826834+00:00,DOGE,0.099555,coinbase,
2026-05-30T00:01:41.170595+00:00,BTC,73369.325,coinbase,
2026-05-30T00:01:41.170595+00:00,ETH,2011.385,coinbase,
2026-05-30T00:01:41.170595+00:00,SOL,81.935,coinbase,
2026-05-30T00:01:41.170595+00:00,XRP,1.32805,coinbase,
2026-05-30T00:01:41.170595+00:00,DOGE,0.09953,coinbase,
2026-05-30T00:01:56.292303+00:00,BTC,73365.145,coinbase,
2026-05-30T00:01:56.292303+00:00,ETH,2011.255,coinbase,
2026-05-30T00:01:56.292303+00:00,SOL,81.935,coinbase,
2026-05-30T00:01:56.292303+00:00,XRP,1.32805,coinbase,
2026-05-30T00:01:56.292303+00:00,DOGE,0.09953,coinbase,
2026-05-30T00:02:11.317553+00:00,BTC,73365.145,coinbase,
2026-05-30T00:02:11.317553+00:00,ETH,2011.255,coinbase,
2026-05-30T00:02:11.317553+00:00,SOL,81.925,coinbase,
2026-05-30T00:02:11.317553+00:00,XRP,1.32815,coinbase,
2026-05-30T00:02:11.317553+00:00,DOGE,0.0995,coinbase,
2026-05-30T00:02:26.339655+00:00,BTC,73364.215,coinbase,
2026-05-30T00:02:26.339655+00:00,ETH,2010.615,coinbase,
2026-05-30T00:02:26.339655+00:00,SOL,81.925,coinbase,
2026-05-30T00:02:26.339655+00:00,XRP,1.32785,coinbase,
2026-05-30T00:02:26.339655+00:00,DOGE,0.09951,coinbase,
2026-05-30T00:02:41.355297+00:00,BTC,73364.61,coinbase,
2026-05-30T00:02:41.355297+00:00,ETH,2010.615,coinbase,
2026-05-30T00:02:41.355297+00:00,SOL,81.93,coinbase,
2026-05-30T00:02:41.355297+00:00,XRP,1.32735,coinbase,
2026-05-30T00:02:41.355297+00:00,DOGE,0.09951,coinbase,
2026-05-30T00:02:56.387876+00:00,BTC,73349.725,coinbase,
2026-05-30T00:02:56.387876+00:00,ETH,2010.425,coinbase,
2026-05-30T00:02:56.387876+00:00,SOL,81.91,coinbase,
2026-05-30T00:02:56.387876+00:00,XRP,1.32735,coinbase,
2026-05-30T00:02:56.387876+00:00,DOGE,0.09948,coinbase,
2026-05-30T00:03:11.420719+00:00,BTC,73355.995,coinbase,
2026-05-30T00:03:11.420719+00:00,ETH,2010.975,coinbase,
2026-05-30T00:03:11.420719+00:00,SOL,81.92,coinbase,
2026-05-30T00:03:11.420719+00:00,XRP,1.32755,coinbase,
2026-05-30T00:03:11.420719+00:00,DOGE,0.09948,coinbase,
2026-05-30T00:03:26.477120+00:00,BTC,73355.995,coinbase,
2026-05-30T00:03:26.477120+00:00,ETH,2011.125,coinbase,
2026-05-30T00:03:26.477120+00:00,SOL,81.925,coinbase,
2026-05-30T00:03:26.477120+00:00,XRP,1.32755,coinbase,
2026-05-30T00:03:26.477120+00:00,DOGE,0.09948,coinbase,
