timestamp,asset,spot_price,source,age_ms
2026-05-30T00:40:51.016541+00:00,BTC,73396.005,coinbase,
2026-05-30T00:40:51.016541+00:00,ETH,2011.395,coinbase,
2026-05-30T00:40:51.016541+00:00,SOL,82.085,coinbase,
2026-05-30T00:40:51.016541+00:00,XRP,1.33085,coinbase,
2026-05-30T00:40:51.016541+00:00,DOGE,0.09982,coinbase,
2026-05-30T00:41:06.034663+00:00,BTC,73400.085,coinbase,
2026-05-30T00:41:06.034663+00:00,ETH,2011.575,coinbase,
2026-05-30T00:41:06.034663+00:00,SOL,82.095,coinbase,
2026-05-30T00:41:06.034663+00:00,XRP,1.33125,coinbase,
2026-05-30T00:41:06.034663+00:00,DOGE,0.09982,coinbase,
