timestamp,asset,ticker,bid_cents,ask_cents,spread_cents,mid_cents,depth_yes,depth_no,volume_24h,open_interest,seconds_to_expiry,book_initialized,liquidity
2026-05-29T13:47:54.847276+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:47:54.847276+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:47:54.847276+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:47:54.847276+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:47:54.847276+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:09.876229+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:09.876229+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:09.876229+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:09.876229+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:09.876229+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:24.864762+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:24.864762+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:24.864762+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:24.864762+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:24.864762+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:39.879008+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:39.879008+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T13:48:39.879008+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
