timestamp,asset,spot_price,source,age_ms
2026-05-29T12:34:17.994181+00:00,BTC,73194.015,coinbase,
2026-05-29T12:34:17.994181+00:00,ETH,1998.085,coinbase,
2026-05-29T12:34:17.994181+00:00,SOL,81.505,coinbase,
2026-05-29T12:34:17.994181+00:00,XRP,1.30495,coinbase,
2026-05-29T12:34:17.994181+00:00,DOGE,0.09873,coinbase,
2026-05-29T12:34:32.988987+00:00,BTC,73163.865,coinbase,
2026-05-29T12:34:32.988987+00:00,ETH,1997.64,coinbase,
2026-05-29T12:34:32.988987+00:00,SOL,81.455,coinbase,
2026-05-29T12:34:32.988987+00:00,XRP,1.30405,coinbase,
2026-05-29T12:34:32.988987+00:00,DOGE,0.09867,coinbase,
2026-05-29T12:34:48.007010+00:00,BTC,73133.48,coinbase,
2026-05-29T12:34:48.007010+00:00,ETH,1996.49,coinbase,
2026-05-29T12:34:48.007010+00:00,SOL,81.365,coinbase,
2026-05-29T12:34:48.007010+00:00,XRP,1.3025,coinbase,
2026-05-29T12:34:48.007010+00:00,DOGE,0.09859,coinbase,
2026-05-29T12:35:03.019455+00:00,BTC,73159.455,coinbase,
2026-05-29T12:35:03.019455+00:00,ETH,1997.46,coinbase,
2026-05-29T12:35:03.019455+00:00,SOL,81.405,coinbase,
2026-05-29T12:35:03.019455+00:00,XRP,1.30365,coinbase,
2026-05-29T12:35:03.019455+00:00,DOGE,0.0986,coinbase,
2026-05-29T12:35:18.142840+00:00,BTC,73175.845,coinbase,
2026-05-29T12:35:18.142840+00:00,ETH,1997.895,coinbase,
2026-05-29T12:35:18.142840+00:00,SOL,81.415,coinbase,
2026-05-29T12:35:18.142840+00:00,XRP,1.3046,coinbase,
2026-05-29T12:35:18.142840+00:00,DOGE,0.09862,coinbase,
2026-05-29T12:35:33.169355+00:00,BTC,73130.015,coinbase,
2026-05-29T12:35:33.169355+00:00,ETH,1996.65,coinbase,
2026-05-29T12:35:33.169355+00:00,SOL,81.355,coinbase,
2026-05-29T12:35:33.169355+00:00,XRP,1.30395,coinbase,
2026-05-29T12:35:33.169355+00:00,DOGE,0.09851,coinbase,
2026-05-29T12:35:48.179259+00:00,BTC,73126.435,coinbase,
2026-05-29T12:35:48.179259+00:00,ETH,1996.635,coinbase,
2026-05-29T12:35:48.179259+00:00,SOL,81.35,coinbase,
2026-05-29T12:35:48.179259+00:00,XRP,1.30405,coinbase,
2026-05-29T12:35:48.179259+00:00,DOGE,0.09849,coinbase,
2026-05-29T12:36:03.204602+00:00,BTC,73143.335,coinbase,
2026-05-29T12:36:03.204602+00:00,ETH,1996.205,coinbase,
2026-05-29T12:36:03.204602+00:00,SOL,81.35,coinbase,
2026-05-29T12:36:03.204602+00:00,XRP,1.30395,coinbase,
2026-05-29T12:36:03.204602+00:00,DOGE,0.098495,coinbase,
2026-05-29T12:36:18.200356+00:00,BTC,73134.005,coinbase,
2026-05-29T12:36:18.200356+00:00,ETH,1996.41,coinbase,
2026-05-29T12:36:18.200356+00:00,SOL,81.345,coinbase,
2026-05-29T12:36:18.200356+00:00,XRP,1.30335,coinbase,
2026-05-29T12:36:18.200356+00:00,DOGE,0.098515,coinbase,
2026-05-29T12:36:33.398410+00:00,BTC,73131.1,coinbase,
2026-05-29T12:36:33.398410+00:00,ETH,1996.255,coinbase,
2026-05-29T12:36:33.398410+00:00,SOL,81.33,coinbase,
2026-05-29T12:36:33.398410+00:00,XRP,1.3034,coinbase,
2026-05-29T12:36:33.398410+00:00,DOGE,0.09849,coinbase,
2026-05-29T12:36:48.423198+00:00,BTC,73139.995,coinbase,
2026-05-29T12:36:48.423198+00:00,ETH,1996.38,coinbase,
2026-05-29T12:36:48.423198+00:00,SOL,81.33,coinbase,
2026-05-29T12:36:48.423198+00:00,XRP,1.30325,coinbase,
2026-05-29T12:36:48.423198+00:00,DOGE,0.098485,coinbase,
2026-05-29T12:37:03.453851+00:00,BTC,73136.855,coinbase,
2026-05-29T12:37:03.453851+00:00,ETH,1996.215,coinbase,
2026-05-29T12:37:03.453851+00:00,XRP,1.30345,coinbase,
2026-05-29T12:37:03.453851+00:00,DOGE,0.098505,coinbase,
2026-05-29T12:37:18.441525+00:00,BTC,73178.985,coinbase,
2026-05-29T12:37:18.441525+00:00,ETH,1996.995,coinbase,
2026-05-29T12:37:18.441525+00:00,SOL,81.405,coinbase,
2026-05-29T12:37:18.441525+00:00,XRP,1.30395,coinbase,
2026-05-29T12:37:18.441525+00:00,DOGE,0.098525,coinbase,
2026-05-29T12:37:33.468074+00:00,BTC,73188.38,coinbase,
2026-05-29T12:37:33.468074+00:00,ETH,1997.405,coinbase,
2026-05-29T12:37:33.468074+00:00,SOL,81.395,coinbase,
2026-05-29T12:37:33.468074+00:00,XRP,1.30405,coinbase,
2026-05-29T12:37:33.468074+00:00,DOGE,0.09858,coinbase,
2026-05-29T12:37:48.478287+00:00,BTC,73198.375,coinbase,
2026-05-29T12:37:48.478287+00:00,ETH,1997.865,coinbase,
2026-05-29T12:37:48.478287+00:00,SOL,81.425,coinbase,
2026-05-29T12:37:48.478287+00:00,XRP,1.30405,coinbase,
2026-05-29T12:37:48.478287+00:00,DOGE,0.09861,coinbase,
2026-05-29T12:38:03.488572+00:00,BTC,73180.53,coinbase,
2026-05-29T12:38:03.488572+00:00,ETH,1997.83,coinbase,
2026-05-29T12:38:03.488572+00:00,SOL,81.41,coinbase,
2026-05-29T12:38:03.488572+00:00,XRP,1.3041,coinbase,
2026-05-29T12:38:03.488572+00:00,DOGE,0.09862,coinbase,
2026-05-29T12:38:18.503307+00:00,BTC,73180.53,coinbase,
2026-05-29T12:38:18.503307+00:00,ETH,1997.76,coinbase,
2026-05-29T12:38:18.503307+00:00,SOL,81.405,coinbase,
2026-05-29T12:38:18.503307+00:00,XRP,1.30385,coinbase,
2026-05-29T12:38:18.503307+00:00,DOGE,0.09862,coinbase,
2026-05-29T12:38:33.523783+00:00,BTC,73185.525,coinbase,
2026-05-29T12:38:33.523783+00:00,ETH,1997.47,coinbase,
2026-05-29T12:38:33.523783+00:00,SOL,81.405,coinbase,
2026-05-29T12:38:33.523783+00:00,XRP,1.30405,coinbase,
2026-05-29T12:38:33.523783+00:00,DOGE,0.09862,coinbase,
2026-05-29T12:38:48.545054+00:00,BTC,73198.975,coinbase,
2026-05-29T12:38:48.545054+00:00,ETH,1997.875,coinbase,
2026-05-29T12:38:48.545054+00:00,SOL,81.415,coinbase,
2026-05-29T12:38:48.545054+00:00,XRP,1.30435,coinbase,
2026-05-29T12:38:48.545054+00:00,DOGE,0.09865,coinbase,
2026-05-29T12:39:03.604853+00:00,BTC,73169.855,coinbase,
2026-05-29T12:39:03.604853+00:00,ETH,1996.825,coinbase,
2026-05-29T12:39:03.604853+00:00,SOL,81.365,coinbase,
2026-05-29T12:39:03.604853+00:00,XRP,1.30435,coinbase,
2026-05-29T12:39:03.604853+00:00,DOGE,0.0986,coinbase,
2026-05-29T12:39:18.702289+00:00,BTC,73145.655,coinbase,
2026-05-29T12:39:18.702289+00:00,ETH,1995.505,coinbase,
2026-05-29T12:39:18.702289+00:00,SOL,81.355,coinbase,
2026-05-29T12:39:18.702289+00:00,XRP,1.30325,coinbase,
2026-05-29T12:39:18.702289+00:00,DOGE,0.098575,coinbase,
2026-05-29T12:39:33.702918+00:00,BTC,73151.46,coinbase,
2026-05-29T12:39:33.702918+00:00,ETH,1995.63,coinbase,
2026-05-29T12:39:33.702918+00:00,SOL,81.315,coinbase,
2026-05-29T12:39:33.702918+00:00,XRP,1.30315,coinbase,
2026-05-29T12:39:33.702918+00:00,DOGE,0.09851,coinbase,
2026-05-29T12:39:48.734880+00:00,BTC,73153.11,coinbase,
2026-05-29T12:39:48.734880+00:00,ETH,1995.645,coinbase,
2026-05-29T12:39:48.734880+00:00,SOL,81.315,coinbase,
2026-05-29T12:39:48.734880+00:00,XRP,1.30315,coinbase,
2026-05-29T12:39:48.734880+00:00,DOGE,0.09851,coinbase,
2026-05-29T12:40:03.742609+00:00,BTC,73146.605,coinbase,
2026-05-29T12:40:03.742609+00:00,ETH,1995.065,coinbase,
2026-05-29T12:40:03.742609+00:00,SOL,81.285,coinbase,
2026-05-29T12:40:03.742609+00:00,XRP,1.30335,coinbase,
2026-05-29T12:40:03.742609+00:00,DOGE,0.09847,coinbase,
2026-05-29T12:40:18.765117+00:00,BTC,73118.085,coinbase,
2026-05-29T12:40:18.765117+00:00,ETH,1994.185,coinbase,
2026-05-29T12:40:18.765117+00:00,SOL,81.23,coinbase,
2026-05-29T12:40:18.765117+00:00,XRP,1.3032,coinbase,
2026-05-29T12:40:18.765117+00:00,DOGE,0.09847,coinbase,
2026-05-29T12:40:33.783992+00:00,BTC,73128.58,coinbase,
2026-05-29T12:40:33.783992+00:00,ETH,1993.795,coinbase,
2026-05-29T12:40:33.783992+00:00,SOL,81.255,coinbase,
2026-05-29T12:40:33.783992+00:00,XRP,1.30265,coinbase,
2026-05-29T12:40:33.783992+00:00,DOGE,0.09833,coinbase,
2026-05-29T12:40:48.786618+00:00,BTC,73122.755,coinbase,
2026-05-29T12:40:48.786618+00:00,ETH,1993.855,coinbase,
2026-05-29T12:40:48.786618+00:00,SOL,81.275,coinbase,
2026-05-29T12:40:48.786618+00:00,XRP,1.30265,coinbase,
2026-05-29T12:40:48.786618+00:00,DOGE,0.09841,coinbase,
2026-05-29T12:41:03.805300+00:00,BTC,73157.38,coinbase,
2026-05-29T12:41:03.805300+00:00,ETH,1994.55,coinbase,
2026-05-29T12:41:03.805300+00:00,SOL,81.295,coinbase,
2026-05-29T12:41:03.805300+00:00,XRP,1.30295,coinbase,
2026-05-29T12:41:03.805300+00:00,DOGE,0.098435,coinbase,
2026-05-29T12:41:18.816310+00:00,BTC,73164.025,coinbase,
2026-05-29T12:41:18.816310+00:00,ETH,1995.475,coinbase,
2026-05-29T12:41:18.816310+00:00,SOL,81.315,coinbase,
2026-05-29T12:41:18.816310+00:00,XRP,1.30305,coinbase,
2026-05-29T12:41:18.816310+00:00,DOGE,0.09845,coinbase,
2026-05-29T12:41:33.833830+00:00,BTC,73158.005,coinbase,
2026-05-29T12:41:33.833830+00:00,ETH,1995.835,coinbase,
2026-05-29T12:41:33.833830+00:00,SOL,81.325,coinbase,
2026-05-29T12:41:33.833830+00:00,XRP,1.30305,coinbase,
2026-05-29T12:41:33.833830+00:00,DOGE,0.09847,coinbase,
2026-05-29T12:41:48.847742+00:00,BTC,73155.715,coinbase,
2026-05-29T12:41:48.847742+00:00,ETH,1995.425,coinbase,
2026-05-29T12:41:48.847742+00:00,SOL,81.325,coinbase,
2026-05-29T12:41:48.847742+00:00,XRP,1.30275,coinbase,
2026-05-29T12:41:48.847742+00:00,DOGE,0.09847,coinbase,
2026-05-29T12:42:03.872415+00:00,BTC,73155.715,coinbase,
2026-05-29T12:42:03.872415+00:00,ETH,1995.405,coinbase,
2026-05-29T12:42:03.872415+00:00,SOL,81.315,coinbase,
2026-05-29T12:42:03.872415+00:00,XRP,1.30275,coinbase,
2026-05-29T12:42:03.872415+00:00,DOGE,0.098445,coinbase,
2026-05-29T12:42:18.874108+00:00,BTC,73141.005,coinbase,
2026-05-29T12:42:18.874108+00:00,ETH,1995.305,coinbase,
2026-05-29T12:42:18.874108+00:00,SOL,81.315,coinbase,
2026-05-29T12:42:18.874108+00:00,XRP,1.30295,coinbase,
2026-05-29T12:42:18.874108+00:00,DOGE,0.09847,coinbase,
2026-05-29T12:42:33.869587+00:00,BTC,73139.185,coinbase,
2026-05-29T12:42:33.869587+00:00,ETH,1995.155,coinbase,
2026-05-29T12:42:33.869587+00:00,SOL,81.335,coinbase,
2026-05-29T12:42:33.869587+00:00,XRP,1.30295,coinbase,
2026-05-29T12:42:33.869587+00:00,DOGE,0.09848,coinbase,
2026-05-29T12:42:48.895927+00:00,BTC,73134.475,coinbase,
2026-05-29T12:42:48.895927+00:00,ETH,1994.905,coinbase,
2026-05-29T12:42:48.895927+00:00,SOL,81.305,coinbase,
2026-05-29T12:42:48.895927+00:00,XRP,1.30295,coinbase,
2026-05-29T12:42:48.895927+00:00,DOGE,0.09847,coinbase,
2026-05-29T12:43:03.894788+00:00,BTC,73128.215,coinbase,
2026-05-29T12:43:03.894788+00:00,SOL,81.295,coinbase,
2026-05-29T12:43:03.894788+00:00,XRP,1.30295,coinbase,
2026-05-29T12:43:03.894788+00:00,DOGE,0.098475,coinbase,
2026-05-29T12:43:18.946725+00:00,BTC,73127.895,coinbase,
2026-05-29T12:43:18.946725+00:00,ETH,1994.625,coinbase,
2026-05-29T12:43:18.946725+00:00,SOL,81.305,coinbase,
2026-05-29T12:43:18.946725+00:00,XRP,1.30295,coinbase,
2026-05-29T12:43:18.946725+00:00,DOGE,0.098475,coinbase,
2026-05-29T12:43:33.947548+00:00,BTC,73127.94,coinbase,
