timestamp,asset,spot_price,source,age_ms
2026-05-29T13:48:09.876229+00:00,BTC,73192.1,coinbase,
2026-05-29T13:48:09.876229+00:00,ETH,2002.395,coinbase,
2026-05-29T13:48:09.876229+00:00,SOL,81.57,coinbase,
2026-05-29T13:48:09.876229+00:00,XRP,1.30315,coinbase,
2026-05-29T13:48:09.876229+00:00,DOGE,0.09862,coinbase,
2026-05-29T13:48:24.864762+00:00,BTC,73149.22,coinbase,
2026-05-29T13:48:24.864762+00:00,ETH,2001.39,coinbase,
2026-05-29T13:48:24.864762+00:00,SOL,81.5,coinbase,
2026-05-29T13:48:24.864762+00:00,XRP,1.30315,coinbase,
2026-05-29T13:48:24.864762+00:00,DOGE,0.0985,coinbase,
2026-05-29T13:48:39.879008+00:00,BTC,73165.01,coinbase,
2026-05-29T13:48:39.879008+00:00,ETH,1999.885,coinbase,
2026-05-29T13:48:39.879008+00:00,SOL,81.445,coinbase,
2026-05-29T13:48:39.879008+00:00,XRP,1.30275,coinbase,
2026-05-29T13:48:39.879008+00:00,DOGE,0.09847,coinbase,
2026-05-29T13:48:54.894327+00:00,BTC,73145.975,coinbase,
2026-05-29T13:48:54.894327+00:00,ETH,1999.295,coinbase,
2026-05-29T13:48:54.894327+00:00,SOL,81.445,coinbase,
2026-05-29T13:48:54.894327+00:00,XRP,1.30255,coinbase,
2026-05-29T13:48:54.894327+00:00,DOGE,0.098455,coinbase,
2026-05-29T13:49:09.911198+00:00,BTC,73157.465,coinbase,
2026-05-29T13:49:09.911198+00:00,ETH,1999.875,coinbase,
2026-05-29T13:49:09.911198+00:00,SOL,81.445,coinbase,
2026-05-29T13:49:09.911198+00:00,XRP,1.30275,coinbase,
2026-05-29T13:49:09.911198+00:00,DOGE,0.09845,coinbase,
2026-05-29T13:49:24.929107+00:00,BTC,73138.56,coinbase,
2026-05-29T13:49:24.929107+00:00,ETH,1998.98,coinbase,
2026-05-29T13:49:24.929107+00:00,SOL,81.435,coinbase,
2026-05-29T13:49:24.929107+00:00,XRP,1.30255,coinbase,
2026-05-29T13:49:24.929107+00:00,DOGE,0.09845,coinbase,
2026-05-29T13:49:39.935924+00:00,BTC,73088.645,coinbase,
2026-05-29T13:49:39.935924+00:00,ETH,1997.83,coinbase,
2026-05-29T13:49:39.935924+00:00,SOL,81.355,coinbase,
2026-05-29T13:49:39.935924+00:00,XRP,1.30155,coinbase,
2026-05-29T13:49:39.935924+00:00,DOGE,0.098315,coinbase,
2026-05-29T13:49:54.941259+00:00,BTC,73084.6,coinbase,
2026-05-29T13:49:54.941259+00:00,ETH,1998.36,coinbase,
2026-05-29T13:49:54.941259+00:00,SOL,81.34,coinbase,
2026-05-29T13:49:54.941259+00:00,XRP,1.30125,coinbase,
2026-05-29T13:49:54.941259+00:00,DOGE,0.09825,coinbase,
2026-05-29T13:50:09.962039+00:00,BTC,73104.605,coinbase,
2026-05-29T13:50:09.962039+00:00,ETH,1998.36,coinbase,
2026-05-29T13:50:09.962039+00:00,SOL,81.325,coinbase,
2026-05-29T13:50:09.962039+00:00,XRP,1.30135,coinbase,
2026-05-29T13:50:09.962039+00:00,DOGE,0.09825,coinbase,
2026-05-29T13:50:24.957519+00:00,BTC,73101.195,coinbase,
2026-05-29T13:50:24.957519+00:00,ETH,1998.485,coinbase,
2026-05-29T13:50:24.957519+00:00,SOL,81.34,coinbase,
2026-05-29T13:50:24.957519+00:00,XRP,1.30135,coinbase,
2026-05-29T13:50:24.957519+00:00,DOGE,0.09829,coinbase,
2026-05-29T13:50:39.962204+00:00,BTC,73108.595,coinbase,
2026-05-29T13:50:39.962204+00:00,ETH,1998.645,coinbase,
2026-05-29T13:50:39.962204+00:00,SOL,81.32,coinbase,
2026-05-29T13:50:39.962204+00:00,XRP,1.30115,coinbase,
2026-05-29T13:50:39.962204+00:00,DOGE,0.09831,coinbase,
2026-05-29T13:50:54.967667+00:00,BTC,73098.345,coinbase,
2026-05-29T13:50:54.967667+00:00,ETH,1998.5,coinbase,
2026-05-29T13:50:54.967667+00:00,SOL,81.325,coinbase,
2026-05-29T13:50:54.967667+00:00,XRP,1.30105,coinbase,
2026-05-29T13:50:54.967667+00:00,DOGE,0.09831,coinbase,
2026-05-29T13:51:09.990492+00:00,BTC,73072.05,coinbase,
2026-05-29T13:51:09.990492+00:00,ETH,1997.785,coinbase,
2026-05-29T13:51:09.990492+00:00,SOL,81.305,coinbase,
2026-05-29T13:51:09.990492+00:00,XRP,1.30115,coinbase,
2026-05-29T13:51:09.990492+00:00,DOGE,0.098305,coinbase,
2026-05-29T13:51:25.007099+00:00,BTC,73085.075,coinbase,
2026-05-29T13:51:25.007099+00:00,ETH,1997.255,coinbase,
2026-05-29T13:51:25.007099+00:00,SOL,81.355,coinbase,
2026-05-29T13:51:25.007099+00:00,XRP,1.30175,coinbase,
2026-05-29T13:51:25.007099+00:00,DOGE,0.09832,coinbase,
2026-05-29T13:51:40.002443+00:00,BTC,73068.725,coinbase,
2026-05-29T13:51:40.002443+00:00,ETH,1997.255,coinbase,
2026-05-29T13:51:40.002443+00:00,SOL,81.295,coinbase,
2026-05-29T13:51:40.002443+00:00,XRP,1.3012,coinbase,
2026-05-29T13:51:40.002443+00:00,DOGE,0.098245,coinbase,
2026-05-29T13:51:54.990404+00:00,BTC,73021.575,coinbase,
2026-05-29T13:51:54.990404+00:00,ETH,1995.665,coinbase,
2026-05-29T13:51:54.990404+00:00,SOL,81.255,coinbase,
2026-05-29T13:51:54.990404+00:00,XRP,1.30065,coinbase,
2026-05-29T13:51:54.990404+00:00,DOGE,0.0982,coinbase,
2026-05-29T13:52:10.004987+00:00,BTC,72990.875,coinbase,
2026-05-29T13:52:10.004987+00:00,ETH,1994.55,coinbase,
2026-05-29T13:52:10.004987+00:00,SOL,81.215,coinbase,
2026-05-29T13:52:10.004987+00:00,XRP,1.29985,coinbase,
2026-05-29T13:52:10.004987+00:00,DOGE,0.09816,coinbase,
2026-05-29T13:52:25.007664+00:00,BTC,72980.855,coinbase,
2026-05-29T13:52:25.007664+00:00,ETH,1994.715,coinbase,
2026-05-29T13:52:25.007664+00:00,SOL,81.215,coinbase,
2026-05-29T13:52:25.007664+00:00,XRP,1.29995,coinbase,
2026-05-29T13:52:25.007664+00:00,DOGE,0.098145,coinbase,
2026-05-29T13:52:40.025925+00:00,BTC,73024.505,coinbase,
2026-05-29T13:52:40.025925+00:00,ETH,1996.045,coinbase,
2026-05-29T13:52:40.025925+00:00,SOL,81.265,coinbase,
2026-05-29T13:52:40.025925+00:00,XRP,1.30085,coinbase,
2026-05-29T13:52:40.025925+00:00,DOGE,0.09821,coinbase,
2026-05-29T13:52:55.028061+00:00,BTC,73009.715,coinbase,
2026-05-29T13:52:55.028061+00:00,ETH,1995.915,coinbase,
2026-05-29T13:52:55.028061+00:00,SOL,81.265,coinbase,
2026-05-29T13:52:55.028061+00:00,XRP,1.30085,coinbase,
2026-05-29T13:52:55.028061+00:00,DOGE,0.09818,coinbase,
2026-05-29T13:53:10.070934+00:00,BTC,73031.975,coinbase,
2026-05-29T13:53:10.070934+00:00,ETH,1996.7,coinbase,
2026-05-29T13:53:10.070934+00:00,SOL,81.305,coinbase,
2026-05-29T13:53:10.070934+00:00,XRP,1.30145,coinbase,
2026-05-29T13:53:10.070934+00:00,DOGE,0.09818,coinbase,
2026-05-29T13:53:25.159270+00:00,BTC,73017.535,coinbase,
2026-05-29T13:53:25.159270+00:00,ETH,1996.7,coinbase,
2026-05-29T13:53:25.159270+00:00,SOL,81.225,coinbase,
2026-05-29T13:53:25.159270+00:00,XRP,1.30145,coinbase,
2026-05-29T13:53:25.159270+00:00,DOGE,0.09819,coinbase,
2026-05-29T13:53:40.165815+00:00,BTC,72954.815,coinbase,
2026-05-29T13:53:40.165815+00:00,ETH,1994.31,coinbase,
2026-05-29T13:53:40.165815+00:00,SOL,81.225,coinbase,
2026-05-29T13:53:40.165815+00:00,XRP,1.29995,coinbase,
2026-05-29T13:53:40.165815+00:00,DOGE,0.09811,coinbase,
2026-05-29T13:53:55.167129+00:00,BTC,72950.765,coinbase,
2026-05-29T13:53:55.167129+00:00,ETH,1993.905,coinbase,
2026-05-29T13:53:55.167129+00:00,SOL,81.205,coinbase,
2026-05-29T13:53:55.167129+00:00,XRP,1.29995,coinbase,
2026-05-29T13:53:55.167129+00:00,DOGE,0.09811,coinbase,
2026-05-29T13:54:10.168082+00:00,BTC,72958.655,coinbase,
2026-05-29T13:54:10.168082+00:00,ETH,1993.905,coinbase,
2026-05-29T13:54:10.168082+00:00,SOL,81.205,coinbase,
2026-05-29T13:54:10.168082+00:00,XRP,1.29995,coinbase,
2026-05-29T13:54:10.168082+00:00,DOGE,0.098115,coinbase,
2026-05-29T13:54:25.183269+00:00,BTC,72986.925,coinbase,
2026-05-29T13:54:25.183269+00:00,ETH,1994.745,coinbase,
2026-05-29T13:54:25.183269+00:00,SOL,81.245,coinbase,
2026-05-29T13:54:25.183269+00:00,XRP,1.30045,coinbase,
2026-05-29T13:54:25.183269+00:00,DOGE,0.09812,coinbase,
2026-05-29T13:54:40.182391+00:00,BTC,72967.085,coinbase,
2026-05-29T13:54:40.182391+00:00,ETH,1994.405,coinbase,
2026-05-29T13:54:40.182391+00:00,SOL,81.235,coinbase,
2026-05-29T13:54:40.182391+00:00,XRP,1.30045,coinbase,
2026-05-29T13:54:40.182391+00:00,DOGE,0.098125,coinbase,
2026-05-29T13:54:55.197706+00:00,BTC,72986.665,coinbase,
2026-05-29T13:54:55.197706+00:00,ETH,1994.895,coinbase,
2026-05-29T13:54:55.197706+00:00,SOL,81.255,coinbase,
2026-05-29T13:54:55.197706+00:00,XRP,1.30075,coinbase,
2026-05-29T13:54:55.197706+00:00,DOGE,0.09815,coinbase,
2026-05-29T13:55:10.196698+00:00,BTC,72995.575,coinbase,
2026-05-29T13:55:10.196698+00:00,ETH,1994.675,coinbase,
2026-05-29T13:55:10.196698+00:00,SOL,81.265,coinbase,
2026-05-29T13:55:10.196698+00:00,XRP,1.3009,coinbase,
2026-05-29T13:55:10.196698+00:00,DOGE,0.09815,coinbase,
2026-05-29T13:55:25.208889+00:00,BTC,73000.375,coinbase,
2026-05-29T13:55:25.208889+00:00,ETH,1995.31,coinbase,
2026-05-29T13:55:25.208889+00:00,SOL,81.335,coinbase,
2026-05-29T13:55:25.208889+00:00,XRP,1.3009,coinbase,
2026-05-29T13:55:25.208889+00:00,DOGE,0.09824,coinbase,
2026-05-29T13:55:40.219368+00:00,BTC,73038.155,coinbase,
2026-05-29T13:55:40.219368+00:00,ETH,1996.145,coinbase,
2026-05-29T13:55:40.219368+00:00,SOL,81.325,coinbase,
2026-05-29T13:55:40.219368+00:00,XRP,1.30165,coinbase,
2026-05-29T13:55:40.219368+00:00,DOGE,0.098245,coinbase,
