timestamp,asset,ticker,bid_cents,ask_cents,spread_cents,mid_cents,depth_yes,depth_no,volume_24h,open_interest,seconds_to_expiry,book_initialized,liquidity
2026-05-30T00:00:55.771909+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:00:55.771909+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:00:55.771909+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:00:55.771909+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:00:55.771909+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:10.771293+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:10.771293+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:10.771293+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:10.771293+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:10.771293+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:25.826834+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:25.826834+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:25.826834+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:25.826834+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:25.826834+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:41.170595+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:41.170595+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:41.170595+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:41.170595+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:41.170595+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:56.292303+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:56.292303+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:56.292303+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:56.292303+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:01:56.292303+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:02:11.317553+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
