timestamp,asset,ticker,bid_cents,ask_cents,spread_cents,mid_cents,depth_yes,depth_no,volume_24h,open_interest,seconds_to_expiry,book_initialized,liquidity
2026-05-29T22:32:41.647856+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:41.647856+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:41.647856+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:41.647856+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:41.647856+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:56.657338+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:56.657338+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:56.657338+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:56.657338+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:32:56.657338+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:11.652111+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:11.652111+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:11.652111+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:11.652111+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:11.652111+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:26.667069+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:26.667069+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:26.667069+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:26.667069+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:26.667069+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:41.658568+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:41.658568+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:41.658568+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:41.658568+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:41.658568+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:56.678597+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:56.678597+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:56.678597+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:56.678597+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:33:56.678597+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:34:11.686563+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:34:11.686563+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-29T22:34:11.686563+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
