timestamp,asset,ticker,bid_cents,ask_cents,spread_cents,mid_cents,depth_yes,depth_no,volume_24h,open_interest,seconds_to_expiry,book_initialized,liquidity
2026-05-30T00:07:45.556572+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:07:45.556572+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:07:45.556572+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:07:45.556572+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:07:45.556572+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:00.574813+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:00.574813+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:00.574813+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:00.574813+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:00.574813+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:15.589426+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:15.589426+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:15.589426+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:15.589426+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:15.589426+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:30.623069+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:30.623069+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:30.623069+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:30.623069+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:30.623069+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:45.669044+00:00,BTC,KXBTC15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:45.669044+00:00,ETH,KXETH15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:45.669044+00:00,SOL,KXSOL15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:45.669044+00:00,XRP,KXXRP15M,,,,,,,,,,False,UNKNOWN
2026-05-30T00:08:45.669044+00:00,DOGE,KXDOGE15M,,,,,,,,,,False,UNKNOWN
