timestamp,open,high,low,close,volume
2026-05-03 16:00:00+00:00,2328.03,2330.28,2324.63,2324.64,18.72631147
2026-05-03 16:15:00+00:00,2324.64,2328.84,2321.93,2328.16,2666.20140257
2026-05-03 16:30:00+00:00,2328.17,2334.76,2328.17,2330.23,411.83558989
2026-05-03 16:45:00+00:00,2330.22,2330.7,2328.19,2328.27,27.02866528
2026-05-03 17:00:00+00:00,2328.28,2328.87,2324.3,2328.8,17.75824581
2026-05-03 17:15:00+00:00,2328.79,2335.51,2328.33,2332.8,3892.80427639
2026-05-03 17:30:00+00:00,2333.33,2335.57,2333.0,2333.4,783.8520124
2026-05-03 17:45:00+00:00,2333.41,2333.41,2330.6,2332.31,2048.95456814
2026-05-03 18:00:00+00:00,2332.31,2333.03,2329.27,2329.71,205.62467747
2026-05-03 18:15:00+00:00,2328.99,2333.09,2328.6,2331.81,318.36267479
2026-05-03 18:30:00+00:00,2332.46,2332.46,2329.51,2330.4,80.3620962
2026-05-03 18:45:00+00:00,2330.39,2332.69,2330.39,2330.88,150.77831881
2026-05-03 19:00:00+00:00,2330.9,2332.46,2330.0,2330.01,74.78326052
2026-05-03 19:15:00+00:00,2330.01,2330.15,2328.11,2328.26,177.85186386
2026-05-03 19:30:00+00:00,2328.25,2338.72,2327.98,2335.86,5019.29610267
2026-05-03 19:45:00+00:00,2335.74,2336.3,2333.92,2336.19,188.7851681
2026-05-03 20:00:00+00:00,2336.19,2336.81,2333.87,2334.13,63.72825544
2026-05-03 20:15:00+00:00,2333.85,2339.47,2332.23,2335.55,1488.85241038
2026-05-03 20:30:00+00:00,2335.56,2344.35,2335.14,2336.87,844.96763272
2026-05-03 20:45:00+00:00,2336.86,2337.28,2328.38,2329.57,185.8345129
2026-05-03 21:00:00+00:00,2330.0,2333.85,2325.76,2333.05,222.67503295
2026-05-03 21:15:00+00:00,2333.04,2333.27,2329.88,2330.16,75.53329913
2026-05-03 21:30:00+00:00,2329.91,2332.06,2315.5,2318.89,236.32670313
2026-05-03 21:45:00+00:00,2318.32,2324.53,2316.32,2323.8,88.24803116
2026-05-03 22:00:00+00:00,2323.96,2352.29,2323.96,2347.37,976.22610418
2026-05-03 22:15:00+00:00,2350.04,2355.95,2335.45,2338.0,311.46016228
2026-05-03 22:30:00+00:00,2338.0,2346.9,2335.08,2345.95,47.81136172
2026-05-03 22:45:00+00:00,2346.33,2351.05,2341.84,2343.38,51.22454536
2026-05-03 23:00:00+00:00,2343.68,2347.24,2336.38,2338.24,185.2132577
2026-05-03 23:15:00+00:00,2338.61,2338.71,2321.37,2326.67,258.08065783
2026-05-03 23:30:00+00:00,2325.89,2328.73,2323.97,2324.34,93.7018937
2026-05-03 23:45:00+00:00,2322.79,2325.37,2320.0,2322.47,112.80395357
2026-05-04 00:00:00+00:00,2322.56,2322.56,2314.63,2317.86,134.5157229
2026-05-04 00:15:00+00:00,2317.5,2317.5,2308.95,2312.96,102.91071362
2026-05-04 00:30:00+00:00,2312.55,2315.25,2309.9,2312.08,52.07924816
2026-05-04 00:45:00+00:00,2312.09,2319.89,2312.09,2318.8,128.59756594
2026-05-04 01:00:00+00:00,2318.8,2320.91,2312.99,2317.2,46.33220625
2026-05-04 01:15:00+00:00,2317.2,2320.2,2313.14,2320.2,84.28886701
2026-05-04 01:30:00+00:00,2319.95,2339.65,2319.94,2327.79,224.47751884
2026-05-04 01:45:00+00:00,2327.17,2353.29,2327.17,2350.21,574.04713898
2026-05-04 02:00:00+00:00,2351.02,2362.02,2345.65,2359.9,431.54970634
2026-05-04 02:15:00+00:00,2360.01,2371.06,2355.97,2362.99,654.96053669
2026-05-04 02:30:00+00:00,2363.0,2382.49,2363.0,2379.88,311.5050031
2026-05-04 02:45:00+00:00,2380.17,2387.0,2374.0,2374.0,335.51240258
2026-05-04 03:00:00+00:00,2374.59,2385.49,2371.45,2384.32,739.889114
2026-05-04 03:15:00+00:00,2384.61,2390.98,2378.33,2379.7,222.23049498
2026-05-04 03:30:00+00:00,2380.3,2384.12,2375.6,2378.0,87.50521335
2026-05-04 03:45:00+00:00,2378.0,2384.92,2377.35,2384.7,262.67864507
2026-05-04 04:00:00+00:00,2384.71,2387.8,2384.22,2385.75,97.67231481
2026-05-04 04:15:00+00:00,2386.0,2398.34,2384.6,2389.57,220.67376804
2026-05-04 04:30:00+00:00,2390.16,2393.55,2388.86,2391.8,211.55456821
2026-05-04 04:45:00+00:00,2391.95,2395.06,2388.79,2389.91,196.82367876
2026-05-04 05:00:00+00:00,2389.91,2390.9,2382.77,2383.85,356.90501936
2026-05-04 05:15:00+00:00,2383.89,2384.12,2376.93,2378.28,1326.54087194
2026-05-04 05:30:00+00:00,2377.3,2381.27,2375.13,2379.8,181.06847367
2026-05-04 05:45:00+00:00,2379.81,2379.81,2375.13,2376.06,222.96817627
2026-05-04 06:00:00+00:00,2375.78,2377.81,2371.21,2372.61,145.75605147
2026-05-04 06:15:00+00:00,2371.68,2371.7,2354.0,2360.36,286.05282949
2026-05-04 06:30:00+00:00,2361.72,2365.57,2360.0,2363.39,139.19965301
2026-05-04 06:45:00+00:00,2363.78,2372.01,2363.61,2367.88,97.14405532
2026-05-04 07:00:00+00:00,2368.22,2371.8,2366.59,2371.61,21.52651845
2026-05-04 07:15:00+00:00,2371.61,2373.13,2368.14,2369.03,79.84248525
2026-05-04 07:30:00+00:00,2368.92,2368.92,2362.89,2366.36,562.25476716
2026-05-04 07:45:00+00:00,2366.84,2369.12,2362.29,2362.45,21.44262408
2026-05-04 08:00:00+00:00,2362.47,2363.46,2357.79,2363.0,103.40752489
2026-05-04 08:15:00+00:00,2362.99,2363.38,2357.82,2359.9,93.8929921
2026-05-04 08:30:00+00:00,2359.94,2362.24,2358.68,2360.27,65.67499519
2026-05-04 08:45:00+00:00,2360.07,2363.27,2357.59,2359.58,51.9343722
2026-05-04 09:00:00+00:00,2359.71,2362.42,2357.59,2360.78,30.68923577
2026-05-04 09:15:00+00:00,2360.47,2364.69,2360.47,2362.22,78.99040404
2026-05-04 09:30:00+00:00,2362.11,2370.11,2361.28,2369.15,183.55014328
2026-05-04 09:45:00+00:00,2368.99,2370.57,2365.9,2367.97,84.5637231
2026-05-04 10:00:00+00:00,2368.19,2369.41,2322.94,2328.13,1385.10124483
2026-05-04 10:15:00+00:00,2328.29,2328.29,2313.68,2323.71,583.29376224
2026-05-04 10:30:00+00:00,2323.71,2346.26,2322.02,2341.06,358.01023304
2026-05-04 10:45:00+00:00,2341.06,2343.66,2335.5,2338.5,112.16333917
2026-05-04 11:00:00+00:00,2337.95,2342.8,2336.72,2341.25,195.30860911
2026-05-04 11:15:00+00:00,2341.58,2343.21,2335.5,2336.25,1488.83553771
2026-05-04 11:30:00+00:00,2336.24,2338.73,2332.96,2334.01,107.64233505
2026-05-04 11:45:00+00:00,2334.01,2338.73,2334.0,2337.03,43.83648215
2026-05-04 12:00:00+00:00,2337.03,2338.44,2332.96,2337.22,159.75392791
2026-05-04 12:15:00+00:00,2336.93,2343.25,2335.03,2340.64,39.3504044
2026-05-04 12:30:00+00:00,2340.65,2341.3,2336.95,2341.04,26.02974989
2026-05-04 12:45:00+00:00,2341.0,2341.42,2335.41,2335.47,28.44481103
2026-05-04 13:00:00+00:00,2335.35,2339.97,2326.01,2336.9,150.7079886
2026-05-04 13:15:00+00:00,2336.26,2340.06,2336.18,2338.39,67.72762426
2026-05-04 13:30:00+00:00,2338.7,2344.0,2336.19,2336.22,101.15892076
2026-05-04 13:45:00+00:00,2336.19,2342.09,2333.37,2336.25,95.254397
2026-05-04 14:00:00+00:00,2336.24,2341.04,2327.43,2340.52,129.05121547
